"MgO" "Al2O3" "SiO2" "P2O5" "S" "Cl" "K2O" "CaO" "Ti" "V" "Cr" "Mn" "Fe" "Co" "Ni" "Cu" "Zn" "As" "Se" "Rb" "Sr" "Y" "Zr" "Nb" "Mo" "Rh" "Pd" "Ag" "Cd" "Sn" "Sb" "Ba" "La" "Ce" "Hf" "Ta" "W" "Pt" "Au" "Hg" "Tl" "Pb" "Bi" "Th" "U"
"63" 0.264436250032009 0.590001858719608 0.763992662520693 0.0363135092556124 NA 0.0476689366160293 0.587334609303487 0.0419964449075599 0.613982271282823 0.140495867768595 NA 0.371688741721854 0.622645964932995 NA 0.34375 0.0642201834862385 0.22972972972973 0.1 NA 0.5 0.0231900452488688 0.32 0.434615384615385 0.545454545454546 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"64" 0.177204168907326 0.675193174073517 0.942564091092121 0.0579755809373769 0.014379622021364 0.0798847564169722 0.62103686444204 0.068052437613491 0.633049004850309 0.0454545454545454 0.610169491525424 0.212748344370861 0.546018064820828 NA 0.1875 0.0275229357798165 0.175675675675676 0 NA 0.361111111111111 0.0192307692307692 0.28 0.3 0.181818181818182 NA NA NA NA NA NA NA 0.0674157303370786 NA NA NA NA NA NA NA NA NA NA NA NA NA
"65" 0.273245243399657 0.781919083739744 0.882652528596782 0.0552973611658133 0.00837099424815119 0.0405971712938711 0.658234168261629 0.0368132120719906 0.657969560127111 0.177685950413223 NA 0.40976821192053 0.576185134895803 NA 0.15625 0.055045871559633 0.162162162162162 0.05 NA 0.388888888888889 0.0192307692307692 0.24 0.25 0.0909090909090909 NA NA NA 0.0952380952380952 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"66" 0.224450078102993 0.450553632911729 0.938994153878275 0.0590783773139031 0.0194638455217749 0.0552645364064956 0.433302821003578 0.060846479768919 0.406589730724201 NA NA 0.202814569536424 0.46756006848102 NA 0.15625 0.0275229357798165 0.162162162162162 0.05 NA 0.277777777777778 0.0203619909502262 0.16 0.323076923076923 0.0909090909090909 NA NA NA 0.238095238095238 NA NA NA 0.0842696629213483 NA NA NA NA NA NA NA NA NA NA NA NA NA
"67" 0.195987298660726 0.695665642895708 0.899661461828703 0.0633320204805041 0.00472473294987674 0.0330015715034049 0.708163435133561 0.0465207597477723 0.693761498578358 0.223140495867769 NA 0.34023178807947 0.667601393234547 NA 0.34375 0.0642201834862385 0.189189189189189 0.15 NA 0.5 0.0203619909502262 0.36 0.457692307692308 0.272727272727273 NA NA NA 0 NA NA NA 0.0786516853932584 NA NA NA NA NA NA NA NA NA NA NA NA NA
"68" 0.181570254282861 0.598109416627575 0.814840499306519 0.0552973611658133 0.0079087921117502 0.0563122053431116 0.654156611467088 0.0951925802768988 0.664157885934103 0.15702479338843 NA 0.375 0.655026861089793 NA 0.40625 0.073394495412844 0.22972972972973 0.05 NA 0.5 0.0282805429864253 0.36 0.423076923076923 0.454545454545455 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"69" 0.070766433638063 0.631566369566564 0.813956869938705 0.0418274911382434 NA 0.0204295442640126 0.601148373138054 0.136612471938521 0.637063054022412 0.0330578512396694 0.389830508474576 0.346026490066225 0.640946927209398 NA 0.25 0.0825688073394495 0.175675675675676 0.05 NA 0.333333333333333 0.0407239819004525 0.28 0.303846153846154 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"70" 0.0883844203733579 0.477274940034165 0.744275051078997 0.0326112642772745 NA 0.035096909376637 0.471249063826246 0.061739083797513 0.579193845124603 0.15702479338843 0.355932203389831 0.207781456953642 0.437156856957317 NA 0.125 0.055045871559633 0.162162162162162 NA NA 0.333333333333333 0.0169683257918552 0.16 0.230769230769231 0.0909090909090909 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"71" 0.207946019308084 0.332480682592648 0.588663072494892 0.0322174084285152 NA 0.0539549502357255 0.360239660480985 0.0281055341449773 0.475163070747617 NA NA 0.225165562913907 0.387891847216483 NA 0.40625 0.036697247706422 0.148648648648649 NA NA 0.333333333333333 0.0107466063348416 0.2 0.2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"72" 0.222004558141917 0.235517476389835 0.425547701072286 0.0128397006695549 NA 0.0222629649030906 0.313139718731797 0.0234279825616586 0.447566482689413 0.0743801652892562 NA 0.201158940397351 0.339778027038196 NA 0.40625 0.0642201834862385 0.256756756756757 0 NA 0.333333333333333 0.0101809954751131 0.24 0.3 0.454545454545455 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"73" 0.177140150060178 0.397022508209345 0.627680715255097 0.0367073651043718 NA 0.0591932949188057 0.461596072231006 0.0360738447865029 0.542398394380331 NA NA 0.278145695364238 0.435592419859496 NA 0.25 0.0458715596330275 0.22972972972973 NA NA 0.444444444444444 0.0192307692307692 0.28 0.365384615384615 NA 0.285714285714286 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"74" 0.0774243937415175 0.521999274214248 0.716740861706411 0.0263883418668767 NA 0.0607647983237297 0.569692935008738 0.112736271903277 0.682890115403914 0.173553719008264 0.288135593220339 0.401490066225166 0.689267371155322 NA 0.34375 0.100917431192661 0.256756756756757 NA NA 0.555555555555555 0.0384615384615385 0.64 0.492307692307692 0.545454545454546 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"75" 0.0631866021356687 0.202529628875652 0.375805333094716 0 NA 0.0408590885280251 0.305317466921861 0.0270558624546994 0.446897474494063 NA NA 0.158940397350993 0.299073144813743 NA 0.15625 0.0275229357798165 0.162162162162162 0.1 NA 0.444444444444444 0.0197963800904977 0.12 0.365384615384615 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"76" 0.189342142326701 0.497676600490348 0.72314624252457 0.0323749507680189 NA 0.0476689366160293 0.459432470666556 0.0235180091482336 0.524669677203546 0.0991735537190083 NA 0.193708609271523 0.375642009563729 NA 0.21875 0.018348623853211 0.135135135135135 NA NA 0.305555555555556 0.0135746606334842 0.24 0.292307692307692 0.181818181818182 0.285714285714286 NA NA NA NA NA NA 0.161048689138577 NA NA NA NA NA NA NA NA NA NA NA NA NA
"77" 0.243041151314947 0.672157265380905 0.857484005189924 0.0398582118944466 NA 0.0408590885280251 0.519763668136806 0.0160094087360267 0.537046328817528 0.0165289256198347 NA 0.297185430463576 0.513164885766574 NA 0.125 0.0275229357798165 0.148648648648649 0.1 NA 0.305555555555556 0.0107466063348416 0.36 0.192307692307692 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"78" 0.180405111264756 0.41333498552854 0.701763903181066 0.0435604568727846 NA 0.0235725510738607 0.381958891570275 0.0138947416811603 0.426325472487038 0.0289256198347107 0.11864406779661 0.177152317880795 0.305124269437393 NA 0.125 0.0458715596330275 0.135135135135135 0.05 NA 0.222222222222222 0.0084841628959276 0.12 0.238461538461538 0.0909090909090909 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"79" 0.139714732017106 0.563280551597171 0.722167539110853 0.0437967703820402 NA 0.00864326872708224 0.609053840392777 0.0878889340085966 0.645760160561967 0.235537190082645 0.0847457627118644 0.181291390728477 0.523909321683689 NA 0.15625 0.0458715596330275 0.22972972972973 0.1 NA 0.361111111111111 0.0237556561085973 0.16 0.373076923076923 0.363636363636364 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"80" 0.276100483982484 0.483302502190634 0.734914918049901 0.0367073651043718 NA NA 0.497545144378797 0.0639227073867772 0.521324636226794 0.0785123966942149 NA 0.264900662251656 0.437983352027865 NA 0.15625 0.0275229357798165 0.121621621621622 0 NA 0.277777777777778 0.00509049773755656 0.24 0.146153846153846 0.0909090909090909 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"81" 0.319415635963228 0.68964693178499 0.827606520215352 0.0349743993698306 0.00138660640920296 0.0222629649030906 0.598984771573604 0.0579579671613659 0.667502926910855 0.111570247933884 NA 0.325331125827815 0.733543892791782 NA 0.3125 0.0642201834862385 0.256756756756757 0 NA 0.555555555555555 0.0254524886877828 0.52 0.542307692307692 0.454545454545455 NA NA NA 0.714285714285714 NA NA NA 0.277153558052434 NA NA NA NA NA NA NA NA NA NA NA NA NA
"82" 0.198509641238381 0.548393092643896 0.728919660567014 0.0326900354470264 NA 0.0442640125720272 0.560039943413498 0.0740018541645916 0.56196688409433 0.0247933884297521 0.593220338983051 0.230960264900662 0.491174213353799 NA 0.21875 0.0458715596330275 0.189189189189189 0.05 NA 0.388888888888889 0.0197963800904977 0.28 0.334615384615385 0.181818181818182 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"83" 0.0810222529512689 0.257326453120436 0.484575634199812 0.00953131153997637 NA 0.0639078051335778 0.333444287259715 0.072312419071845 0.410269275798629 0.223140495867769 NA 0.163907284768212 0.32838420213708 NA 0.25 0.036697247706422 0.148648648648649 NA NA 0.333333333333333 0.0316742081447964 0.36 0.296153846153846 0.181818181818182 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"84" 0.215077718880438 0.462396332126641 0.668747110494683 0.0449783379283182 NA 0.0851231011000524 0.530581675959058 0.0759211443719975 0.542565646429169 0.235537190082645 NA 0.218543046357616 0.458822834878092 NA 0.15625 0.0275229357798165 0.148648648648649 0 NA 0.333333333333333 0.0248868778280543 0.32 0.303846153846154 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"85" 0.201172825279762 0.467299811472725 0.680018045426752 0.0430090586845215 0.00225965488907149 0.0434782608695652 0.46584005991512 0.0192063102890811 0.519317611640743 NA NA 0.154801324503311 0.361414487277879 NA 0.15625 0.036697247706422 0.148648648648649 NA NA 0.361111111111111 0.0130090497737557 0.16 0.234615384615385 NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"86" 0.302207369849684 0.760446446747683 0.952367903002103 0.0601811736904293 0.00487880032867707 0.102409638554217 0.612382458184239 0.0463617766267996 0.626358922896806 0.0950413223140496 0.474576271186441 0.314569536423841 0.592213235728201 NA 0.21875 0.0642201834862385 0.189189189189189 0.1 NA 0.388888888888889 0.0164027149321267 0.2 0.261538461538462 0.272727272727273 NA NA NA NA NA NA NA 0.129213483146067 NA NA NA NA NA NA NA NA NA NA NA NA NA
"87" 0.178535760928017 0.395597489843425 0.706003087110196 0.042693974005514 0.000873048479868529 0.0864326872708224 0.394274777398685 0.0469823854363799 0.456430841277806 NA NA 0.221026490066225 0.347246000354212 NA 0.1875 0.018348623853211 0.108108108108108 0.15 NA 0.277777777777778 0.0135746606334842 0.12 0.211538461538462 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"88" 0.331771273462907 0.624644851789239 0.888261897305117 0.0363135092556124 NA 0.0639078051335778 0.569027211450445 0.0067405012373867 0.542398394380331 0.0619834710743802 0.101694915254237 0.257450331125828 0.466585985005018 NA 0.15625 0.036697247706422 0.121621621621622 NA NA 0.361111111111111 0.0152714932126697 0.12 0.338461538461538 NA NA NA NA 0.0952380952380952 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"89" 0.153939719853525 0.232127525867181 0.483546597467675 0.0168570303269004 NA 0.0916710319539026 0.343596571523675 0.00473309990269467 0.418631878240508 NA NA 0.14817880794702 0.255032764626011 NA 0.34375 0.0458715596330275 0.135135135135135 0.15 NA 0.388888888888889 0.0152714932126697 0 0.357692307692308 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"90" 0.239084786561164 0.69525849479116 0.921362578855532 0.0370224497833793 NA 0.0649554740701938 0.645086127985354 0.00872108614203514 0.570663990633885 0.0454545454545454 0.0169491525423729 0.310430463576159 0.535923017887715 NA 0.3125 0.055045871559633 0.148648648648649 0.05 NA 0.416666666666667 0.0186651583710407 0.32 0.419230769230769 0.0909090909090909 0 NA NA NA NA NA NA 0.101123595505618 NA NA NA NA NA NA NA NA NA NA NA NA NA
"91" 0.223489795395765 0.578973455713793 0.775300881392331 0.0605750295391887 0.0165879211175021 0.0618124672603457 0.545643671465424 0.205346813058835 0.54875397223616 0.115702479338843 NA 0.259105960264901 0.506582442883287 NA 0.03125 0.055045871559633 0.108108108108108 0.15 NA 0.333333333333333 0.0407239819004525 0.24 0.238461538461538 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"92" 0.246664618063558 0.764880820668962 0.976171834220691 0.0927924379677038 0.00482744453574363 0.0832896804609743 0.648497961221603 0.0672920002758261 0.662485365445727 0.190082644628099 NA 0.36341059602649 0.634954837947931 NA 0.21875 0.0642201834862385 0.216216216216216 0.05 NA 0.472222222222222 0.0226244343891403 0.2 0.434615384615385 0.272727272727273 0.285714285714286 NA NA 0.142857142857143 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA
"93" 0.113723080074774 0.611775431267204 0.795751122246581 0.042063804647499 NA 0.0680984808800419 0.570857951235749 0.10834987013186 0.5751797959525 0.0495867768595041 NA 0.306291390728477 0.625951945215184 NA 0.3125 0.055045871559633 0.175675675675676 0.1 NA 0.305555555555556 0.0322398190045249 0.4 0.323076923076923 0.272727272727273 NA NA NA 0.0952380952380952 NA NA NA 0.177902621722846 NA NA NA NA NA NA NA NA NA NA NA NA NA
"94" 0.196589075823923 0.625167063488551 0.735298942627474 0.0442693974005514 NA 0.0227867993713986 0.60946991761671 0.0999946367139913 0.805653119250711 0.148760330578512 0.152542372881356 0.439569536423841 0.760434500265659 NA 0.40625 0.100917431192661 0.310810810810811 NA NA 0.611111111111111 0.0345022624434389 0.64 0.561538461538462 0.545454545454546 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"95" 0.204565824178638 0.372567068799179 0.512659761681058 0.0270972823946436 NA 0.0133577789418544 0.408920695681118 0.0482121102998077 0.624017394213079 NA NA 0.313741721854305 0.545162052069189 NA 0.625 0.0642201834862385 0.324324324324324 0.15 NA 0.611111111111111 0.0328054298642534 0.6 0.530769230769231 0.636363636363636 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"96" 0.170302937184707 0.659730397146423 0.80367023101129 0.0319023237495077 NA 0.0445259298061813 0.654822335025381 0.117559398392547 0.820204047499582 0.15702479338843 NA 0.379139072847682 0.825078221854891 NA 0.375 0.091743119266055 0.364864864864865 0.25 NA 0.638888888888889 0.0373303167420814 0.6 0.688461538461538 0.545454545454546 NA NA NA NA NA NA NA 0.198501872659176 NA NA NA NA NA NA NA NA NA NA NA NA NA
"97" 0.201198432818622 0.363193811348811 0.645631067961165 0.0369436786136274 NA 0.035358826610791 0.399434134975451 0.0660871763831531 0.521826392373307 NA NA 0.290562913907285 0.411269850640534 NA 0.4375 0.0825688073394495 0.256756756756757 NA NA 0.416666666666667 0.0169683257918552 0.2 0.246153846153846 0.181818181818182 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"98" 0.0865406775754782 0.432355882847558 0.700265088810344 0.0295391886569516 NA 0.0403352540597171 0.408338187567613 0.0987764046062965 0.467134972403412 0.0702479338842975 NA 0.191225165562914 0.360469921482968 NA 0.15625 0.036697247706422 0.0810810810810811 NA NA 0.277777777777778 0.0203619909502262 0.24 0.15 0.0909090909090909 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"99" 0.150533917185219 0.449199422911817 0.685944327621434 0.042693974005514 NA 0.0136196961760084 0.438711824914704 0.10972325444195 0.512460277638401 NA NA 0.189569536423841 0.406871716157979 NA 0.0625 0.055045871559633 0.162162162162162 0.1 NA 0.277777777777778 0.0209276018099547 0.24 0.142307692307692 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"100" 0.152620931602264 0.632663899239695 0.784323594768318 0.0471051595116187 0.00297863599013969 0.036668412781561 0.579678788383124 0.070059838948183 0.765010871383174 0.169421487603306 0.203389830508475 0.29635761589404 0.606086545840959 NA 0.15625 0.0642201834862385 0.148648648648649 0.05 NA 0.361111111111111 0.0378959276018099 0.28 0.561538461538462 0.272727272727273 NA NA NA NA NA NA NA 0.125468164794007 NA NA NA NA NA NA NA NA NA NA NA NA NA
"101" 0.356392922076259 0.74817889733672 0.907688694018165 0.0233950374163056 NA 0.0151911995809324 0.554880585836731 0.0460150784955217 0.683224619501589 NA NA 0.302152317880795 0.536247712379715 NA 0.15625 0.055045871559633 0.121621621621622 0.05 NA 0.361111111111111 0.0373303167420814 0.2 0.419230769230769 0.272727272727273 NA NA NA NA NA NA NA 0.230337078651685 NA NA NA NA NA NA NA NA NA NA NA NA NA
"102" 0.194450846329159 0.49274656800701 0.709008172639554 0.0125246159905475 NA 0.0288108957569408 0.410917866355996 0.0400675774037099 0.677370797792273 NA NA 0.251655629139073 0.4499675305508 NA 0.15625 0.036697247706422 0.135135135135135 NA NA 0.333333333333333 0.0350678733031674 0.2 0.607692307692308 NA NA NA NA NA NA NA NA 0.198501872659176 NA NA NA NA NA NA NA NA NA NA NA NA NA
"103" 0.261452971754885 0.463175224152734 0.712346949428064 0.0386766443481686 0.00970624486442071 0.103195390256679 0.402513106432554 0.0284024303347457 0.521491888275631 NA NA 0.182119205298013 0.391404451266309 NA 0.09375 0.036697247706422 0.108108108108108 0.15 NA 0.25 0.0192307692307692 0.12 0.219230769230769 0.181818181818182 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"104" 0.158139356226473 0.420610545135908 0.611087497949383 0.0252855454903505 NA 0.13593504452593 0.380710659898477 0.0421611744063992 0.581869877906004 NA NA 0.245860927152318 0.416553515555818 NA 0.25 0.0458715596330275 0.162162162162162 NA NA 0.305555555555556 0.0305429864253394 0.2 0.307692307692308 0.363636363636364 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0252100840336134 NA NA NA
"105" 0.21361808916545 0.451527247944345 0.790915395284327 0.0388341866876723 0.00123253903040263 0.0450497642744893 0.431305650328701 0.0393511956296881 0.492222779729052 NA NA 0.20612582781457 0.376055257099002 NA 0.34375 0.0642201834862385 0.135135135135135 0.25 NA 0.222222222222222 0.0169683257918552 0.12 0.153846153846154 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"106" 0.116296637730148 0.430736141475115 0.649797548208134 0.0268609688853879 NA 0.0324777370350969 0.429724556877757 0.0571783752308128 0.503428667001171 NA NA 0.10182119205298 0.408996989196529 NA 0.25 0.055045871559633 0.162162162162162 NA NA 0.333333333333333 0.00961538461538462 0.16 0.223076923076923 0.181818181818182 NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"107" 0.357468438708356 0.807091457855746 0.887555366650262 0.046947617172115 NA 0.0222629649030906 0.70167263044021 0.0538607997425623 0.711322963706305 0.103305785123967 0.186440677966102 0.302152317880795 0.708040616329181 NA 0.34375 0.0642201834862385 0.216216216216216 0.05 NA 0.388888888888889 0.0118778280542986 0.36 0.288461538461538 0 NA NA NA 0.190476190476191 NA NA NA 0.0917602996254682 NA NA NA NA NA NA NA NA NA NA NA NA NA
"108" 0.148242042457299 0.371850134093343 0.557491834817234 0.0215833005120126 NA 0.0500261917234154 0.374802363318632 0.0274734325796639 0.504599431343034 0.0578512396694215 NA 0.217715231788079 0.401617568923785 NA 0.34375 0.0642201834862385 0.202702702702703 0.1 NA 0.305555555555556 0.0107466063348416 0.24 0.261538461538462 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"109" 0.198202350772067 0.395747957621193 0.647655585879827 0.0112642772745175 NA 0.0654793085385018 0.498710160605808 0.0586551943424994 0.569325974243184 NA NA 0.264900662251656 0.480429777436685 NA 0.3125 0.0458715596330275 0.27027027027027 0.05 NA 0.555555555555555 0.0277149321266968 0.4 0.496153846153846 0.454545454545455 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"110" 0.195423932805818 0.530575937547021 0.761945774238289 0.0489956675856636 0.0113496302382909 0.0120481927710843 0.527253058167596 0.0760475646850602 0.557451078775715 0.012396694214876 NA 0.177980132450331 0.558267902473582 NA 0.375 0.0642201834862385 0.202702702702703 0.1 NA 0.5 0.0265837104072398 0.36 0.411538461538462 0.272727272727273 0.285714285714286 NA NA NA NA NA NA 0.112359550561798 NA NA NA 0.5 NA NA NA NA NA NA NA NA NA
"111" 0.137960615605234 0.298678538869367 0.500497740593262 0.00488381252461599 NA 0.0217391304347826 0.389864358824998 0.0268183455028847 0.501756146512795 NA NA 0.138245033112583 0.366934293641892 NA 0.34375 0.0642201834862385 0.175675675675676 0.05 NA 0.444444444444444 0.0231900452488688 0.16 0.35 NA 0.142857142857143 NA NA NA NA 0.130434782608696 NA 0.179775280898876 NA NA NA NA NA NA NA NA NA NA NA NA NA
"112" 0.330887813372257 1 0.874878827196397 0.0618353682552186 0 0.0222629649030906 0.84238994757427 0.119168384195162 0.948820873055695 0.152892561983471 1 0.484271523178808 0.951030167070075 NA 0.46875 0.100917431192661 0.337837837837838 0 NA 0.583333333333333 0.0299773755656109 0.4 0.442307692307692 0.454545454545455 NA NA NA 0.0952380952380952 NA NA NA 0.243445692883895 NA NA NA NA NA NA NA NA NA NA NA NA NA
"113" 0.353076745793962 0.845575804781335 0.865563434894785 0.0397006695549429 NA 0.0243583027763227 0.722892568860781 0.0459173900717914 0.77086469309249 0.0578512396694215 0.220338983050847 0.455298013245033 0.941495956077691 NA 0.40625 0.091743119266055 0.324324324324324 0.15 NA 0.638888888888889 0.0220588235294118 0.32 0.407692307692308 0.454545454545455 NA NA NA NA NA NA NA 0.228464419475655 NA NA NA 0.5 NA NA NA NA NA NA NA NA NA
"114" 0.261529794371463 0.613873129110204 0.735938362191103 0.0137061835368255 NA 0.0489785227867994 0.582341682616294 0.0455151436211375 0.698611807994648 0.0950413223140496 NA 0.403145695364238 0.693429364189149 NA 0.46875 0.0825688073394495 0.297297297297297 0.15 NA 0.527777777777778 0.0248868778280543 0.48 0.365384615384615 0.272727272727273 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"115" 0.131187421576912 0.418557102521663 0.656784558483588 0.040252067743206 NA 0.0243583027763227 0.483564949654656 0.0249833355041872 0.480013380163907 NA NA 0.219370860927152 0.380040144046284 NA 0.25 0.055045871559633 0.121621621621622 0.05 NA 0.277777777777778 0.00395927601809955 0.24 0.165384615384615 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"116" 0.0995236997772144 0.13559802090617 0.335152789584359 0.00685309176841276 NA 0.0694080670508119 0.259632187734043 0.00607200594558563 0.305067737079779 NA NA 0.110099337748344 0.201487691126985 NA 0.28125 0.036697247706422 0.135135135135135 NA NA 0.25 0 0.08 0.223076923076923 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"117" 0.155028040255051 0.370770306511714 0.609968979762278 0.0425364316660102 NA 0.0293347302252488 0.421819089623034 0.0192235494226806 0.456932597424318 0.15702479338843 NA 0.237582781456954 0.382401558533562 NA 0.3125 0.036697247706422 0.148648648648649 0.05 NA 0.305555555555556 0.00282805429864254 0.04 0.134615384615385 0.0909090909090909 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"118" 0.0485518936774987 0.355794337100929 0.614629472208551 0.0304056715242221 0.011709120788825 0.0285489785227868 0.401597736539902 0.116712765386884 0.525840441545409 0.115702479338843 NA 0.143211920529801 0.452004250546077 NA 0.28125 0.091743119266055 0.216216216216216 0.05 NA 0.5 0.0316742081447964 0.52 0.453846153846154 0.272727272727273 NA NA NA NA NA NA NA 0.166666666666667 NA NA NA NA NA NA NA NA NA NA NA NA NA
"119" 0.029551099843794 0.313725316646162 0.615878484184153 0.0260732571878692 NA 0.0293347302252488 0.363901140051594 0.0772217412291119 0.413112560628868 0.140495867768595 NA 0.166390728476821 0.311942853769408 NA 0.21875 0.055045871559633 0.135135135135135 NA NA 0.361111111111111 0.0243212669683258 0.4 0.392307692307692 0.272727272727273 0.285714285714286 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"120" 0.159803846252337 0.504642373496429 0.686555784230385 0.0311933832217408 NA 0.0395495023572551 0.531829907630856 0.040500471202985 0.598929586887439 0.0991735537190083 NA 0.346854304635762 0.557884172619399 NA 0.34375 0.073394495412844 0.243243243243243 0.05 NA 0.5 0.0231900452488688 0.36 0.465384615384615 0.272727272727273 NA NA NA NA NA NA NA 0.260299625468165 0 NA NA NA NA NA NA NA NA NA NA NA NA
"121" 0 0.338685265664138 0.651080115729348 0.0242615202835762 0.00672760887428102 0.0144054478784704 0.354164933011567 0.0850099986974877 0.381501923398562 NA NA 0.219370860927152 0.363805419446248 NA 0.34375 0.073394495412844 0.148648648648649 0.05 NA 0.361111111111111 0.0197963800904977 0.2 0.276923076923077 0.545454545454546 NA NA NA NA NA NA NA NA 0.208333333333333 NA NA NA NA NA NA NA NA NA NA NA NA
"122" 0.209316022637064 0.546375054212655 0.658648755462097 0.0181961402126822 0.000256778964667215 0.034834992142483 0.547391195805942 0.0551422420067884 0.623515638066566 0.140495867768595 NA 0.30794701986755 0.536542889190625 NA 0.375 0.036697247706422 0.189189189189189 0.15 NA 0.472222222222222 0.0248868778280543 0.36 0.296153846153846 0.363636363636364 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"123" 0.199661980487055 0.15220258273515 0.309126735567387 0.0032296179598267 0.00164338537387017 0.0646935568360398 0.248481318132645 0.0243435721017186 0.319116909182137 NA NA 0.126655629139073 0.226725308459767 NA 0.5 0.0825688073394495 0.243243243243243 NA NA 0.5 0.0248868778280543 NA 0.357692307692308 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"124" 0.192363831912115 0.389366353634682 0.63576946594485 0.0345805435210713 0.00652218570254725 0.0513357778941854 0.42964134143297 0.0567282422979382 0.556113062385014 0.272727272727273 NA 0.297185430463576 0.499291575653817 NA 0.34375 0.0642201834862385 0.256756756756757 NA NA 0.5 0.0231900452488688 0.48 0.353846153846154 0.272727272727273 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"125" 0.173324626770121 0.372558217753428 0.691975004846912 0.0196140212682158 NA 0.0513357778941854 0.395939086294416 0.04083567657853 0.459441378156882 NA NA 0.234271523178808 0.36353976031643 NA 0.25 0.0642201834862385 0.162162162162162 0.1 NA 0.444444444444444 0.0147058823529412 0.2 0.296153846153846 NA 0.142857142857143 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"126" 0.135771171032752 0.330940600631965 0.613924805750675 0.0216620716817645 0.00785743631881676 0.0324777370350969 0.36906049762836 0.0584081000942406 0.422813179461448 NA NA 0.199503311258278 0.391640592715036 NA 0.3125 0.036697247706422 0.202702702702703 NA NA 0.472222222222222 0.0265837104072398 0.6 0.403846153846154 0.272727272727273 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
